,StockCode,Description,UnitPrice
1312,22270,HAPPY EASTER HANGING DECORATION,4.366610169491526
1313,22271,FELTCRAFT DOLL ROSIE,3.370774193548399
1314,22271,check,0.0
1315,22272,Damaged,0.0
1316,22272,FELTCRAFT DOLL MARIA,3.0603999999999996
1317,22273,FELTCRAFT DOLL MOLLY,3.2535465116279196
1318,22274,FELTCRAFT DOLL EMILY,3.3156521739130524
1319,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,7.65
1320,22276,WASH BAG VINTAGE ROSE PAISLEY,3.307241379310351
1321,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2.6087999999999965
1322,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,7.306290322580649
1323,22279,POCKET BAG BLUE PAISLEY RED SPOT,1.4122388059701498
1324,22280,POCKET BAG PINK PAISELY BROWN SPOT,1.2941237113402047
1325,22281,EASTER TREE YELLOW BIRDS,7.988437499999991
1326,22282,12 EGG HOUSE PAINTED WOOD,17.17000000000001
1327,22283,6 EGG HOUSE PAINTED WOOD,9.906708860759508
1328,22284,HEN HOUSE DECORATION,2.019420289855074
1329,22285,"DECORATION HEN ON NEST, HANGING",2.505
1330,22285,HANGING HEN ON NEST DECORATION,2.012542372881359
1331,22286,"DECORATION , WOBBLY RABBIT , METAL ",2.10294117647059
1332,22286,DECORATION WOBBLY RABBIT METAL ,1.2258208955223882
1333,22286,check,0.0
1334,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1.964054054054054
1335,22287,DECORATION WOBBLY CHICKEN,1.1639130434782612
1336,22288,HANGING METAL RABBIT DECORATION,1.5996825396825392
1337,22289,HANGING METAL CHICKEN DECORATION,1.4802702702702704
1338,22291,HANGING CHICK CREAM DECORATION,1.6249218749999976
1339,22292,HANGING CHICK  YELLOW DECORATION,1.5909243697478974
1340,22293,HANGING CHICK GREEN DECORATION,1.7139534883720902
1341,22294,HEART FILIGREE DOVE  SMALL,1.4469400630914815
1342,22295,HEART FILIGREE DOVE LARGE,1.9006896551724077
1343,22296,HEART IVORY TRELLIS LARGE,1.8754054054053948
1344,22297,HEART IVORY TRELLIS SMALL,1.7389717223650387
1345,22299,PIG KEYRING WITH LIGHT & SOUND ,1.706385542168672
1346,22300,COFFEE MUG DOG + BALL DESIGN,3.082634146341463
1347,22301,COFFEE MUG CAT + BIRD DESIGN,3.1107407407407353
1348,22302,COFFEE MUG PEARS  DESIGN,2.7233179723502317
1349,22303,COFFEE MUG APPLES DESIGN,2.747216117216112
1350,22304,COFFEE MUG BLUE PAISLEY DESIGN,3.1091935483870987
1351,22305,COFFEE MUG PINK PAISLEY DESIGN,3.001923076923077
1352,22306,SILVER MUG BONE CHINA TREE OF LIFE,1.8136974789915976
1353,22307,GOLD MUG BONE CHINA TREE OF LIFE,2.1517500000000007
1354,22308,TEA COSY BLUE STRIPE,4.214476190476189
1355,22309,TEA COSY RED  STRIPE,3.7345528455284587
1356,22310,IVORY KNITTED MUG COSY ,2.5836936936936943
1357,22311,OFFICE MUG WARMER BLACK+SILVER ,4.0297350993377465
1358,22312,OFFICE MUG WARMER POLKADOT,3.592086330935246
1359,22313,OFFICE MUG WARMER PINK,3.4976470588235267
1360,22314,OFFICE MUG WARMER CHOC+BLUE,3.947372262773719
1361,22315,200 RED + WHITE BENDY STRAWS,1.4564000000000006
1362,22316,200 BENDY SKULL STRAWS,1.3682456140350874
1363,22317,FIVE CATS HANGING DECORATION,3.6477777777777742
1364,22318,FIVE HEART HANGING DECORATION,3.9704137931034507
1365,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,0.5709374999999991
1366,22320,BIRDS MOBILE VINTAGE DESIGN,6.245064935064928
1367,22321,BIRD DECORATION RED RETROSPOT,1.2771641791044748
1368,22322,BIRD DECORATION GREEN POLKADOT,1.1342857142857135
1369,22323,PINK POLKADOT KIDS BAG,1.95
1370,22324,BLUE POLKADOT KIDS BAG,3.4390666666666636
1371,22325,MOBILE VINTAGE HEARTS ,5.0755999999999935
1372,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3.447722513088992
1373,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4.2432026143791
1374,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3.2613584288052655
1375,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2.061893004115222
1376,22331,WOODLAND PARTY BAG + STICKER SET,2.001999999999997
1377,22332,SKULLS PARTY BAG + STICKER SET,1.7938961038961052
1378,22333,RETROSPOT PARTY BAG + STICKER SET,1.8682634730538843
1379,22334,DINOSAUR PARTY BAG + STICKER SET,1.7907843137254933
1380,22335,HEART DECORATION PAINTED ZINC ,0.9097021276595768
1381,22336,DOVE DECORATION PAINTED ZINC ,0.6254761904761897
1382,22336,damaged,0.0
1383,22337,ANGEL DECORATION PAINTED ZINC ,0.7082051282051285
1384,22338,STAR DECORATION PAINTED ZINC ,0.44492063492063405
1385,22339,CHRISTMAS TREE PAINTED ZINC ,0.4378888888888888
1386,22339,check,0.0
1387,22340,NOEL GARLAND PAINTED ZINC ,0.7658015267175567
1388,22341,LOVE GARLAND PAINTED ZINC ,2.468333333333334
1389,22342,HOME GARLAND PAINTED ZINC ,1.8309999999999993
1390,22343,PARTY PIZZA DISH RED RETROSPOT,0.6011458333333336
1391,22344,PARTY PIZZA DISH PINK POLKADOT,0.6288311688311692
1392,22345,PARTY PIZZA DISH BLUE POLKADOT,0.5960000000000004
1393,22346,PARTY PIZZA DISH GREEN POLKADOT,0.5911475409836064
1394,22348,TEA BAG PLATE RED RETROSPOT,1.083049450549453
1395,22349,DOG BOWL CHASING BALL DESIGN,4.121407407407407
1396,22350,ILLUSTRATED CAT BOWL ,3.0589600000000052
1397,22351,DOTCOMGIFTSHOP TEA TOWEL,2.4699999999999998
1398,22351,Given away,0.0
1399,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3.300220883534125
1400,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,2.4519230769230758
1401,22354,RETROSPOT PADDED SEAT CUSHION,4.542023809523807
1402,22355,CHARLOTTE BAG SUKI DESIGN,1.2075850713501763
1403,22355,test,0.0
1404,22356,CHARLOTTE BAG PINK POLKADOT,1.238018018018029
1405,22357,KINGS CHOICE BISCUIT TIN,5.177604166666664
1406,22358,KINGS CHOICE TEA CADDY ,4.2964122137404575
1407,22359,GLASS JAR KINGS CHOICE,3.4668181818181782
1408,22360,GLASS JAR ENGLISH CONFECTIONERY,3.782821576763493
1409,22361,GLASS JAR DAISY FRESH COTTON WOOL,4.393082437275986
1410,22362,GLASS JAR PEACOCK BATH SALTS,3.9344444444444457
1411,22363,GLASS JAR MARMALADE ,3.6162637362637344
1412,22364,GLASS JAR DIGESTIVE BISCUITS,3.9616129032258076
1413,22365,DOORMAT RESPECTABLE HOUSE,9.743641304347829
1414,22366,DOORMAT AIRMAIL ,9.654823008849569
1415,22367,CHILDRENS APRON SPACEBOY DESIGN,2.4020593368237604
1416,22371,AIRLINE BAG VINTAGE TOKYO 78,5.13404358353511
1417,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4.898223684210524
1418,22374,AIRLINE BAG VINTAGE JET SET RED,4.69728448275862
1419,22375,AIRLINE BAG VINTAGE JET SET BROWN,5.119421965317915
1420,22376,AIRLINE BAG VINTAGE JET SET WHITE,4.682301587301586
1421,22377,BOTTLE BAG RETROSPOT ,2.4185645933014364
1422,22378,WALL TIDY RETROSPOT ,3.0159459459459486
1423,22379,RECYCLING BAG RETROSPOT ,3.1740526315789412
1424,22380,TOY TIDY SPACEBOY  ,2.6626599326599414
1425,22381,TOY TIDY PINK POLKADOT,3.0025518672199163
1426,22382,LUNCH BAG SPACEBOY DESIGN ,2.0043959731544057
1427,22383,LUNCH BAG SUKI  DESIGN ,2.414449760765541
1428,22383,LUNCH BAG SUKI DESIGN ,2.101940298507507
1429,22384,LUNCH BAG PINK POLKADOT,2.019129287598987
1430,22385,JUMBO BAG SPACEBOY DESIGN,2.6403133903133793
1431,22386,JUMBO BAG PINK POLKADOT,2.5887769784172505
1432,22389,PAPERWEIGHT SAVE THE PLANET,2.5723913043478244
1433,22390,PAPERWEIGHT CHILDHOOD MEMORIES,2.784054054054052
1434,22391,PAPERWEIGHT HOME SWEET HOME,2.8731034482758613
1435,22393,PAPERWEIGHT VINTAGE COLLAGE,2.8928378378378374
1436,22394,PAPERWEIGHT KINGS CHOICE ,2.637083333333333
1437,22395,PAPERWEIGHT VINTAGE PAISLEY,3.318484848484847
1438,22396,MAGNETS PACK OF 4 RETRO PHOTO,0.7557037037037038
1439,22398,MAGNETS PACK OF 4 SWALLOWS,0.778914728682162
1440,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1.3244554455445543
1441,22400,MAGNETS PACK OF 4 HOME SWEET HOME,0.6569375000000003
1442,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,0.6898734177215192
1443,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,0.8964843749999999
1444,22405,MONEY BOX POCKET MONEY DESIGN,1.4217808219178076
1445,22406,MONEY BOX KINGS CHOICE DESIGN,1.5105882352941165
1446,22407,MONEY BOX FIRST ADE DESIGN,1.25
1447,22407,MONEY BOX FIRST AID DESIGN,1.313636363636364
1448,22408,MONEY BOX CONFECTIONERY DESIGN,1.4883333333333335
1449,22409,MONEY BOX BISCUITS DESIGN,1.5037931034482759
1450,22410,MONEY BOX HOUSEKEEPING DESIGN,1.4191379310344823
1451,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.6756405990016554
1452,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2.552828947368425
1453,22413,METAL SIGN TAKE IT OR LEAVE IT ,3.342772511848362
1454,22414,DOORMAT NEIGHBOURHOOD WITCH ,9.750199999999996
1455,22415,WHITE TISSUE REAM,7.950000000000002
1456,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1.5816176470588252
1457,22416,SET OF 36 SPACEBOY PAPER DOILIES,1.613333333333333
1458,22417,PACK OF 60 SPACEBOY CAKE CASES,0.7641495327102866
1459,22418,10 COLOUR SPACEBOY PEN,1.0509174311926606
1460,22419,LIPSTICK PEN RED,0.5999999999999996
1461,22420,LIPSTICK PEN BABY PINK,0.5899224806201551
1462,22421,LIPSTICK PEN FUSCHIA,0.6103686635944704
1463,22422,TOOTHPASTE TUBE PEN,1.0335406698564606
1464,22423,REGENCY CAKESTAND 3 TIER,13.800277272727278
1465,22423,damages,0.0
1466,22423,faulty,0.0
1467,22424,ENAMEL BREAD BIN CREAM,15.764228329809727
1468,22425,ENAMEL COLANDER CREAM,5.672705882352956
1469,22426,ENAMEL WASH BOWL CREAM,4.8311574074074075
1470,22426,check,0.0
1471,22427,ENAMEL FLOWER JUG CREAM,6.510056818181772
1472,22427,damages,0.0
1473,22428,ENAMEL FIRE BUCKET CREAM,8.049152542372894
1474,22429,ENAMEL MEASURING JUG CREAM,4.811141439205952
1475,22430,ENAMEL WATERING CAN CREAM,5.585235849056624
1476,22431,WATERING CAN BLUE ELEPHANT,2.3000000000000056
1477,22432,WATERING CAN PINK BUNNY,2.23275261324042
1478,22433,WATERING CAN GREEN DINOSAUR,2.271206896551717
1479,22434,BALLOON PUMP WITH 10 BALLOONS,2.1183076923076873
1480,22435,?missing,0.0
1481,22435,SET OF 9 HEART SHAPED BALLOONS,1.4577818181818174
1482,22436,12 COLOURED PARTY BALLOONS,0.7030000000000018
1483,22437,SET OF 9 BLACK SKULL BALLOONS,1.0107359307359272
1484,22438,BALLOON ART MAKE YOUR OWN FLOWERS,1.7415384615384577
1485,22439,6 ROCKET BALLOONS ,0.7689371980676349
1486,22440,BALLOON WATER BOMB PACK OF 35,0.4542944785276084
1487,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2.545438596491234
1488,22442,GROW YOUR OWN FLOWERS SET OF 3,6.882941176470597
1489,22443,GROW YOUR OWN HERBS SET OF 3,8.719677419354852
1490,22444,GROW YOUR OWN PLANT IN A CAN ,1.728225806451612
1491,22445,PENCIL CASE LIFE IS BEAUTIFUL,3.5130656934306534
1492,22446,PIN CUSHION BABUSHKA PINK,2.8105882352941145
1493,22447,PIN CUSHION BABUSHKA BLUE,3.293999999999998
1494,22448,PIN CUSHION BABUSHKA RED,3.898444444444442
1495,22449,SILK PURSE BABUSHKA PINK,3.2513698630136982
1496,22449,can't find,0.0
1497,22450,SILK PURSE BABUSHKA BLUE,3.5116393442622913
1498,22451,SILK PURSE BABUSHKA RED,4.131538461538458
1499,22452,MEASURING TAPE BABUSHKA PINK,2.331824324324319
1500,22453,MEASURING TAPE BABUSHKA BLUE,2.762682926829264
1501,22454,MEASURING TAPE BABUSHKA RED,3.057272727272728
1502,22456,NATURAL SLATE CHALKBOARD LARGE ,6.549784735812106
1503,22457,NATURAL SLATE HEART CHALKBOARD ,3.5772187499999326
1504,22458,CAST IRON HOOK GARDEN FORK,3.535652173913042
1505,22458,Missing,0.0
1506,22459,?lost,0.0
1507,22459,CAST IRON HOOK GARDEN TROWEL,3.5335999999999985
1508,22460,EMBOSSED GLASS TEALIGHT HOLDER,1.5378995433789944
1509,22461,SAVOY ART DECO CLOCK,10.161060606060623
1510,22464,HANGING METAL HEART LANTERN,1.9216981132075348
1511,22465,HANGING METAL STAR LANTERN,1.865358851674642
1512,22466,FAIRY TALE COTTAGE NIGHT LIGHT,2.5494915254237243
1513,22466,FAIRY TALE COTTAGE NIGHTLIGHT,2.3836082474226767
1514,22467,GUMBALL COAT RACK,2.8574313186812956
1515,22467,wrong code?,0.0
1516,22467,wrongly sold (22719) barcode,0.0
1517,22468,BABUSHKA LIGHTS STRING OF 10,8.278903225806447
1518,22469,HEART OF WICKER SMALL,1.9547210994341535
1519,22470,HEART OF WICKER LARGE,3.2726847034338817
1520,22471,TV DINNER TRAY AIR HOSTESS ,5.688224299065422
1521,22472,TV DINNER TRAY DOLLY GIRL,6.083214285714287
1522,22473,TV DINNER TRAY VINTAGE PAISLEY,4.9742982456140385
1523,22474,SPACEBOY TV DINNER TRAY,6.74651851851852
1524,22475,SKULL DESIGN TV DINNER TRAY,5.835804195804206
1525,22476,EMPIRE UNION JACK TV DINNER TRAY,6.828203125000013
1526,22477,WATERING CAN GARDEN MARKER,1.7721705426356602
1527,22478,BIRDHOUSE GARDEN MARKER ,1.77921985815603
1528,22479,DAISY GARDEN MARKER,1.7758163265306122
1529,22480,RED TEA TOWEL CLASSIC DESIGN,1.2945945945945945
1530,22481,BLACK TEA TOWEL CLASSIC DESIGN,1.0716030534351126
1531,22481,wet boxes,0.0
1532,22482,BLUE TEA TOWEL CLASSIC DESIGN,1.265660377358491
1533,22483,RED GINGHAM TEDDY BEAR ,3.5814942528735623
1534,22485,SET OF 2 WOODEN MARKET CRATES,14.965377358490565
1535,22486,PLASMATRONIC LAMP,8.629999999999994
1536,22487,WHITE WOOD GARDEN PLANT LADDER,10.820939597315371
1537,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2.0616861826697788
1538,22489,PACK OF 12 TRADITIONAL CRAYONS,0.5395333333333315
1539,22491,PACK OF 12 COLOURED PENCILS,0.9119282511210729
1540,22492,MINI PAINT SET VINTAGE ,0.7815641025641031
1541,22493,PAINT YOUR OWN CANVAS SET,1.90552631578947
1542,22494,EMERGENCY FIRST AID TIN ,1.8869565217391258
1543,22495,SET OF 2 ROUND TINS CAMEMBERT ,3.6344000000000007
1544,22496,SET OF 2 ROUND TINS DUTCH CHEESE,3.027037037037033
1545,22497,SET OF 2 TINS VINTAGE BATHROOM ,5.873168316831686
1546,22498,WOODEN REGATTA BUNTING,6.83807947019869
1547,22499,WOODEN UNION JACK BUNTING,6.785242718446592
1548,22500,SET OF 2 TINS JARDIN DE PROVENCE,4.782376237623758
1549,22501,Found,0.0
1550,22501,PICNIC BASKET WICKER LARGE,14.133390557939851
1551,22501,incorrectly put back into stock,0.0
1552,22501,reverse 21/5/10 adjustment,0.0
1553,22502,PICNIC BASKET WICKER 60 PIECES,649.5
1554,22502,PICNIC BASKET WICKER SMALL,7.48698113207544
1555,22502,reverse 21/5/10 adjustment,0.0
1556,22503,CABIN BAG VINTAGE PAISLEY,22.378918918918927
1557,22504,CABIN BAG VINTAGE RETROSPOT,22.66000000000002
1558,22505,MEMO BOARD COTTAGE DESIGN,5.645496894409959
1559,22507,MEMO BOARD RETROSPOT  DESIGN,6.279590517241351
1560,22508,DOORSTOP RETROSPOT HEART,4.543157894736846
1561,22509,SEWING BOX RETROSPOT DESIGN ,13.105444444444473
1562,22510,GINGHAM BABUSHKA DOORSTOP,2.425813953488374
1563,22511,RETROSPOT BABUSHKA DOORSTOP,2.819272727272726
1564,22512,DOORSTOP RACING CAR DESIGN,3.2302564102564113
1565,22513,DOORSTOP FOOTBALL DESIGN,4.65323529411765
1566,22514,CHILDS GARDEN SPADE BLUE,2.4043809523809494
1567,22515,CHILDS GARDEN SPADE PINK,2.5145454545454515
1568,22516,CHILDS GARDEN RAKE BLUE,2.6831818181818154
1569,22517,CHILDS GARDEN RAKE PINK,2.488082191780819
1570,22518,CHILDS GARDEN BRUSH BLUE,2.572738095238092
1571,22519,CHILDS GARDEN BRUSH PINK,2.542888888888885
1572,22520,CHILDS GARDEN TROWEL BLUE ,0.8741176470588219
1573,22521,CHILDS GARDEN TROWEL PINK,0.9061261261261248
1574,22522,CHILDS GARDEN FORK BLUE ,0.8894776119402965
1575,22522,check,0.0
1576,22523,?,0.0
1577,22523,CHILDS GARDEN FORK PINK,0.9401449275362299
1578,22524,CHILDRENS GARDEN GLOVES BLUE,1.5416279069767447
1579,22525,CHILDRENS GARDEN GLOVES PINK,1.748666666666667
1580,22526,WHEELBARROW FOR CHILDREN ,14.027647058823531
1581,22528,GARDENERS KNEELING PAD,3.36
1582,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,0.45957746478873324
1583,22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.49895397489539844
1584,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.48763546798029667
1585,22532,MAGIC DRAWING SLATE LEAP FROG ,0.447333333333334
1586,22533,MAGIC DRAWING SLATE BAKE A CAKE ,0.4567777777777787
1587,22533,check,0.0
1588,22534,MAGIC DRAWING SLATE SPACEBOY ,0.5053932584269664
1589,22535,MAGIC DRAWING SLATE BUNNIES ,0.48210144927536325
1590,22536,MAGIC DRAWING SLATE PURDEY,0.4393209876543222
1591,22537,MAGIC DRAWING SLATE DINOSAUR,0.49097142857142956
1592,22538,MINI JIGSAW GO TO THE FAIR,0.5553658536585365
1593,22539,MINI JIGSAW DOLLY GIRL,0.557021276595745
1594,22540,MINI JIGSAW CIRCUS PARADE ,0.5213978494623657
1595,22541,MINI JIGSAW LEAP FROG,0.5611111111111109
1596,22543,MINI JIGSAW BAKE A CAKE ,0.499122807017544
1597,22544,MINI JIGSAW SPACEBOY,0.5286666666666668
1598,22545,MINI JIGSAW BUNNIES,0.558961038961039
1599,22546,MINI JIGSAW PURDEY,0.532840909090909
1600,22547,MINI JIGSAW DINOSAUR ,0.6297087378640774
1601,22548,HEADS AND TAILS SPORTING FUN,1.4082710280373831
1602,22548,adjustment,0.0
1603,22549,PICTURE DOMINOES,1.9781818181818198
1604,22550,HOLIDAY FUN LUDO,4.375180180180183
1605,22551,PLASTERS IN TIN SPACEBOY,1.8591104734576773
1606,22553,PLASTERS IN TIN SKULLS,1.9597133220910534
1607,22554,PLASTERS IN TIN WOODLAND ANIMALS,1.9059670781893052
1608,22555,PLASTERS IN TIN STRONGMAN,1.8471722846441785
1609,22556,PLASTERS IN TIN CIRCUS PARADE ,1.782978003384082
1610,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.8946689303904811
1611,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1.8286237373737497
1612,22559,SEASIDE FLYING DISC,1.5595180722891553
1613,22560,TRADITIONAL MODELLING CLAY,1.421023017902813
1614,22561,WOODEN SCHOOL COLOURING SET,1.7753006681514345
1615,22562,MONSTERS STENCIL CRAFT,1.363594470046083
1616,22563,HAPPY STENCIL CRAFT,1.3467808219178075
1617,22564,ALPHABET STENCIL CRAFT,1.3522797927461145
1618,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1.1051999999999975
1619,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1.0457692307692281
1620,22567,20 DOLLY PEGS RETROSPOT,1.5580168776371257
1621,22568,?? missing,0.0
1622,22568,FELTCRAFT CUSHION OWL,4.148790983606564
1623,22569,?,0.0
1624,22569,FELTCRAFT CUSHION BUTTERFLY,4.265335195530731
1625,22570,?,0.0
1626,22570,FELTCRAFT CUSHION RABBIT,4.28439698492463
1627,22571,ROCKING HORSE RED CHRISTMAS ,1.072631578947366
1628,22572,??,0.0
1629,22572,ROCKING HORSE GREEN CHRISTMAS ,1.0571505376344048
1630,22573,STAR WOODEN CHRISTMAS DECORATION,1.1207174887892337
1631,22574,HEART WOODEN CHRISTMAS DECORATION,1.110221238938049
1632,22575,METAL MERRY CHRISTMAS WREATH,2.199787234042551
1633,22575,missing?,0.0
1634,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1.0906145251396617
1635,22576,check,0.0
1636,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.49786355475762856
1637,22577,check,0.0
1638,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.4711775700934562
1639,22578,lost,0.0
1640,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.5166951566951569
1641,22579,dotcom,0.0
1642,22580,ADVENT CALENDAR GINGHAM SACK,5.707193675889358
1643,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,0.8751891891891881
1644,22582,PACK OF 6 SWEETIE GIFT BOXES,3.1238095238095283
1645,22583,PACK OF 6 HANDBAG GIFT BOXES,3.269478260869569
1646,22584,PACK OF 6 PANETTONE GIFT BOXES,3.1605263157894727
1647,22584,PACK OF 6 PANNETONE GIFT BOXES,3.089615384615387
1648,22585,PACK OF 6 BIRDY GIFT TAGS,1.4656904761904768
1649,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1.0601829268292653
1650,22586,check,0.0
1651,22587,FELTCRAFT HAIRBAND RED AND BLUE,1.0401818181818152
1652,22587,check,0.0
1653,22588,CARD HOLDER GINGHAM HEART,3.482154696132589
1654,22589,CARDHOLDER GINGHAM STAR,3.648271604938268
1655,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,4.390652173913042
1656,22592,CARDHOLDER HOLLY WREATH METAL,5.0655474452554765
1657,22593,CHRISTMAS GINGHAM STAR,1.1195566502463017
1658,22594,CHRISTMAS GINGHAM TREE,1.1747474747474709
1659,22595,CHRISTMAS GINGHAM HEART,1.1687272727272724
1660,22595,GINGHAM HEART DECORATION,1.0077251184834173
1661,22595,check,0.0
1662,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.2955839416058368
1663,22597,CHRISTMAS MUSICAL ZINC HEART ,1.252
1664,22597,MUSICAL ZINC HEART DECORATION ,0.6559016393442642
1665,22598,CHRISTMAS MUSICAL ZINC TREE,0.657878787878787
1666,22599,CHRISTMAS MUSICAL ZINC STAR,0.6502399999999998
1667,22600,CHRISTMAS RETROSPOT STAR WOOD,1.0665499999999961
1668,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1.0692753623188367
1669,22601,check,0.0
1670,22602,CHRISTMAS RETROSPOT HEART WOOD,1.3128571428571427
1671,22602,RETROSPOT WOODEN HEART DECORATION,1.0992941176470574
1672,22603,CHRISTMAS RETROSPOT TREE WOOD,1.0743016759776498
1673,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2.850229007633591
1674,22605,WOODEN CROQUET GARDEN SET,16.135244299674227
1675,22606,WOODEN SKITTLES GARDEN SET,16.31477124183005
1676,22606,check,0.0
1677,22607,WOODEN ROUNDERS GARDEN SET ,10.716038251366083
1678,22608,PENS ASSORTED FUNKY JEWELED ,0.32842465753424693
1679,22609,PENS ASSORTED SPACEBALL,0.414339622641509
1680,22610,PENS ASSORTED FUNNY FACE,0.3876605504587144
1681,22611,VINTAGE UNION JACK SHOPPING BAG,5.553829787234038
1682,22613,PACK OF 20 SPACEBOY NAPKINS,1.0067567567567544
1683,22614,PACK OF 12 SPACEBOY TISSUES,0.4495614035087715
1684,22615,PACK OF 12 CIRCUS PARADE TISSUES ,0.49115384615384566
1685,22616,PACK OF 12 LONDON TISSUES ,0.4460828625235389
1686,22617,BAKING SET SPACEBOY DESIGN,5.439875776397507
1687,22617,"mouldy, thrown away.",0.0
1688,22618,COOKING SET RETROSPOT,10.501612903225803
1689,22618,"mouldy, unsaleable.",0.0
1690,22619,SET OF 6 SOLDIER SKITTLES,4.61307692307693
1691,22620,4 TRADITIONAL SPINNING TOPS,1.6535943775100514
1692,22621,TRADITIONAL KNITTING NANCY,1.8786079999999907
1693,22622,BOX OF VINTAGE ALPHABET BLOCKS,12.367132352941136
1694,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6.163497942386856
1695,22624,IVORY KITCHEN SCALES,9.361619433198388
1696,22625,RED KITCHEN SCALES,9.628076256499146
1697,22626,BLACK KITCHEN SCALES,8.972190476190482
1698,22627,MINT KITCHEN SCALES,9.314327176781013
1699,22628,PICNIC BOXES SET OF 3 RETROSPOT ,5.6249261083743995
1700,22629,SPACEBOY LUNCH BOX ,2.1880086580086915
1701,22630,DOLLY GIRL LUNCH BOX,2.3212258796822143
1702,22631,CIRCUS PARADE LUNCH BOX ,2.5955961070559717
1703,22632,HAND WARMER RED POLKA DOT,1.8638888888888896
1704,22632,HAND WARMER RED RETROSPOT,2.222911392405077
1705,22633,HAND WARMER UNION JACK,2.1932427184466103
1706,22634,CHILDS BREAKFAST SET SPACEBOY ,10.240399999999996
1707,22635,CHILDS BREAKFAST SET DOLLY GIRL ,10.33544117647061
1708,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8.849577464788737
1709,22637,PIGGY BANK RETROSPOT ,3.056694677871132
1710,22637,damages,0.0
1711,22638,SET OF 4 NAPKIN CHARMS CROWNS ,2.282830188679245
1712,22639,SET OF 4 NAPKIN CHARMS HEARTS,2.7910526315789532
1713,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2.5246551724137922
1714,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2.592702702702701
1715,22642,SET OF 4 NAPKIN CHARMS STARS   ,2.6452830188679215
1716,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,2.1763999999999992
1717,22644,CERAMIC CHERRY CAKE MONEY BANK,2.106537102473493
1718,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2.2459504132231403
1719,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2.0260344827586234
1720,22647,CERAMIC LOVE HEART MONEY BANK,1.3761702127659583
1721,22649,STRAWBERRY FAIRY CAKE TEAPOT,5.84604347826089
1722,22650,CERAMIC PIRATE CHEST MONEY BANK,1.8962162162162135
1723,22651,GENTLEMAN SHIRT REPAIR KIT ,1.1379411764705862
1724,22652,TRAVEL SEWING KIT,1.9620502092050052
1725,22652,check,0.0
1726,22653,BUTTON BOX ,1.9483593749999948
1727,22654,DELUXE SEWING KIT ,7.6680000000000055
1728,22655,VINTAGE RED KITCHEN CABINET,150.66304347826087
1729,22655,damages/showroom etc,0.0
1730,22656,VINTAGE BLUE KITCHEN CABINET,143.65384615384616
1731,22659,LUNCH BOX I LOVE LONDON,2.298560000000032
1732,22660,DOORMAT I LOVE LONDON,9.895098039215688
1733,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.9746823529411799
1734,22662,LUNCH BAG DOLLY GIRL DESIGN,1.927818696883865
1735,22663,JUMBO BAG DOLLY GIRL DESIGN,2.5718942731277634
1736,22664,TOY TIDY DOLLY GIRL DESIGN,2.8553333333333364
