,CustomerID,Country
1077,13780.0,United Kingdom
1078,13781.0,United Kingdom
1079,13782.0,United Kingdom
1080,13784.0,United Kingdom
1081,13786.0,United Kingdom
1082,13787.0,United Kingdom
1083,13790.0,United Kingdom
1084,13791.0,United Kingdom
1085,13792.0,United Kingdom
1086,13798.0,United Kingdom
1087,13799.0,United Kingdom
1088,13800.0,United Kingdom
1089,13801.0,United Kingdom
1090,13802.0,United Kingdom
1091,13803.0,United Kingdom
1092,13804.0,United Kingdom
1093,13805.0,United Kingdom
1094,13806.0,United Kingdom
1095,13807.0,United Kingdom
1096,13808.0,United Kingdom
1097,13809.0,Cyprus
1098,13810.0,Germany
1099,13811.0,Germany
1100,13812.0,Germany
1101,13813.0,Germany
1102,13814.0,Germany
1103,13815.0,Germany
1104,13816.0,Germany
1105,13817.0,Germany
1106,13819.0,United Kingdom
1107,13821.0,United Kingdom
1108,13822.0,United Kingdom
1109,13823.0,United Kingdom
1110,13824.0,United Kingdom
1111,13826.0,United Kingdom
1112,13827.0,United Kingdom
1113,13828.0,United Kingdom
1114,13829.0,United Kingdom
1115,13831.0,United Kingdom
1116,13832.0,United Kingdom
1117,13833.0,United Kingdom
1118,13835.0,United Kingdom
1119,13837.0,United Kingdom
1120,13838.0,United Kingdom
1121,13841.0,United Kingdom
1122,13842.0,United Kingdom
1123,13844.0,United Kingdom
1124,13845.0,United Kingdom
1125,13846.0,United Kingdom
1126,13848.0,United Kingdom
1127,13849.0,United Kingdom
1128,13850.0,United Kingdom
1129,13851.0,United Kingdom
1130,13853.0,United Kingdom
1131,13854.0,United Kingdom
1132,13856.0,United Kingdom
1133,13858.0,United Kingdom
1134,13859.0,United Kingdom
1135,13860.0,United Kingdom
1136,13862.0,United Kingdom
1137,13863.0,United Kingdom
1138,13865.0,United Kingdom
1139,13866.0,United Kingdom
1140,13867.0,United Kingdom
1141,13868.0,United Kingdom
1142,13869.0,United Kingdom
1143,13870.0,United Kingdom
1144,13871.0,United Kingdom
1145,13873.0,United Kingdom
1146,13874.0,United Kingdom
1147,13875.0,United Kingdom
1148,13876.0,United Kingdom
1149,13877.0,United Kingdom
1150,13878.0,United Kingdom
1151,13880.0,United Kingdom
1152,13881.0,United Kingdom
1153,13882.0,United Kingdom
1154,13883.0,United Kingdom
1155,13884.0,United Kingdom
1156,13885.0,United Kingdom
1157,13886.0,United Kingdom
1158,13887.0,United Kingdom
1159,13888.0,United Kingdom
1160,13889.0,United Kingdom
1161,13890.0,United Kingdom
1162,13892.0,United Kingdom
1163,13893.0,United Kingdom
1164,13894.0,United Kingdom
1165,13895.0,United Kingdom
1166,13897.0,United Kingdom
1167,13898.0,United Kingdom
1168,13899.0,United Kingdom
1169,13900.0,United Kingdom
1170,13901.0,United Kingdom
1171,13904.0,United Kingdom
1172,13908.0,United Kingdom
1173,13911.0,United Kingdom
1174,13914.0,United Kingdom
1175,13917.0,United Kingdom
1176,13918.0,United Kingdom
1177,13919.0,Denmark
1178,13922.0,United Kingdom
1179,13923.0,United Kingdom
1180,13924.0,United Kingdom
1181,13925.0,United Kingdom
1182,13926.0,United Kingdom
1183,13927.0,United Kingdom
1184,13928.0,United Kingdom
1185,13929.0,United Kingdom
1186,13930.0,United Kingdom
1187,13931.0,United Kingdom
1188,13932.0,United Kingdom
1189,13933.0,United Kingdom
1190,13934.0,United Kingdom
1191,13936.0,United Kingdom
1192,13937.0,United Kingdom
1193,13938.0,United Kingdom
1194,13939.0,United Kingdom
1195,13940.0,United Kingdom
1196,13941.0,United Kingdom
1197,13946.0,United Kingdom
1198,13947.0,United Kingdom
1199,13948.0,United Kingdom
1200,13949.0,United Kingdom
1201,13950.0,United Kingdom
1202,13951.0,United Kingdom
1203,13952.0,United Kingdom
1204,13953.0,United Kingdom
1205,13954.0,United Kingdom
1206,13955.0,United Kingdom
1207,13956.0,United Kingdom
1208,13958.0,United Kingdom
1209,13959.0,United Kingdom
1210,13960.0,United Kingdom
1211,13962.0,United Kingdom
1212,13963.0,United Kingdom
1213,13967.0,United Kingdom
1214,13969.0,United Kingdom
1215,13971.0,United Kingdom
1216,13972.0,United Kingdom
1217,13973.0,United Kingdom
1218,13974.0,United Kingdom
1219,13975.0,United Kingdom
1220,13976.0,United Kingdom
1221,13978.0,United Kingdom
1222,13979.0,United Kingdom
1223,13980.0,United Kingdom
1224,13982.0,United Kingdom
1225,13983.0,United Kingdom
1226,13984.0,United Kingdom
1227,13985.0,United Kingdom
1228,13986.0,United Kingdom
1229,13988.0,United Kingdom
1230,13989.0,United Kingdom
1231,13990.0,United Kingdom
1232,13991.0,United Kingdom
1233,13992.0,United Kingdom
1234,13993.0,United Kingdom
1235,13994.0,United Kingdom
1236,13995.0,United Kingdom
1237,13999.0,United Kingdom
1238,14000.0,United Kingdom
1239,14001.0,United Kingdom
1240,14002.0,United Kingdom
1241,14004.0,United Kingdom
1242,14005.0,United Kingdom
1243,14006.0,United Kingdom
1244,14009.0,United Kingdom
1245,14012.0,United Kingdom
1246,14013.0,United Kingdom
1247,14014.0,United Kingdom
1248,14015.0,United Kingdom
1249,14016.0,EIRE
1250,14019.0,United Kingdom
1251,14020.0,United Kingdom
1252,14021.0,United Kingdom
1253,14022.0,United Kingdom
1254,14023.0,United Kingdom
1255,14024.0,United Kingdom
1256,14027.0,United Kingdom
1257,14029.0,United Kingdom
1258,14030.0,United Kingdom
1259,14031.0,United Kingdom
1260,14032.0,United Kingdom
1261,14034.0,United Kingdom
1262,14035.0,United Kingdom
1263,14036.0,United Kingdom
1264,14037.0,United Kingdom
1265,14038.0,United Kingdom
1266,14039.0,United Kingdom
1267,14040.0,United Kingdom
1268,14041.0,United Kingdom
1269,14044.0,United Kingdom
1270,14045.0,United Kingdom
1271,14046.0,United Kingdom
1272,14047.0,United Kingdom
1273,14048.0,United Kingdom
1274,14049.0,United Kingdom
1275,14050.0,United Kingdom
1276,14051.0,United Kingdom
1277,14052.0,United Kingdom
1278,14053.0,United Kingdom
1279,14054.0,United Kingdom
1280,14055.0,United Kingdom
1281,14056.0,United Kingdom
1282,14057.0,United Kingdom
1283,14059.0,United Kingdom
1284,14060.0,United Kingdom
1285,14062.0,United Kingdom
1286,14064.0,United Kingdom
1287,14066.0,United Kingdom
1288,14067.0,United Kingdom
1289,14068.0,United Kingdom
1290,14071.0,United Kingdom
1291,14073.0,United Kingdom
1292,14075.0,United Kingdom
1293,14076.0,United Kingdom
1294,14077.0,United Kingdom
1295,14078.0,United Kingdom
1296,14079.0,United Kingdom
1297,14080.0,United Kingdom
1298,14081.0,United Kingdom
1299,14082.0,United Kingdom
1300,14083.0,United Kingdom
1301,14085.0,United Kingdom
1302,14087.0,United Kingdom
1303,14088.0,United Kingdom
1304,14089.0,United Kingdom
1305,14090.0,United Kingdom
1306,14092.0,United Kingdom
1307,14093.0,United Kingdom
1308,14096.0,United Kingdom
1309,14098.0,United Kingdom
1310,14099.0,United Kingdom
1311,14100.0,United Kingdom
1312,14101.0,United Kingdom
1313,14102.0,United Kingdom
1314,14104.0,United Kingdom
1315,14105.0,United Kingdom
1316,14107.0,United Kingdom
1317,14108.0,United Kingdom
1318,14109.0,United Kingdom
1319,14110.0,United Kingdom
1320,14111.0,United Kingdom
1321,14112.0,United Kingdom
1322,14113.0,United Kingdom
1323,14114.0,United Kingdom
1324,14116.0,United Kingdom
1325,14117.0,United Kingdom
1326,14119.0,United Kingdom
1327,14121.0,United Kingdom
1328,14124.0,United Kingdom
1329,14125.0,United Kingdom
1330,14126.0,United Kingdom
1331,14127.0,United Kingdom
1332,14128.0,United Kingdom
1333,14129.0,United Kingdom
1334,14130.0,United Kingdom
1335,14132.0,United Kingdom
1336,14133.0,United Kingdom
1337,14135.0,United Kingdom
1338,14138.0,United Kingdom
1339,14139.0,United Kingdom
1340,14140.0,United Kingdom
1341,14141.0,United Kingdom
1342,14142.0,United Kingdom
1343,14143.0,United Kingdom
1344,14145.0,United Kingdom
1345,14146.0,United Kingdom
1346,14147.0,United Kingdom
1347,14148.0,United Kingdom
1348,14149.0,United Kingdom
1349,14150.0,United Kingdom
1350,14152.0,United Kingdom
1351,14154.0,United Kingdom
1352,14155.0,United Kingdom
1353,14156.0,EIRE
1354,14157.0,United Kingdom
1355,14158.0,United Kingdom
1356,14159.0,United Kingdom
1357,14161.0,United Kingdom
1358,14162.0,United Kingdom
1359,14163.0,United Kingdom
1360,14164.0,United Kingdom
1361,14165.0,United Kingdom
1362,14167.0,United Kingdom
1363,14171.0,United Kingdom
1364,14173.0,United Kingdom
1365,14174.0,United Kingdom
1366,14175.0,United Kingdom
1367,14176.0,United Kingdom
1368,14177.0,United Kingdom
1369,14178.0,United Kingdom
1370,14179.0,United Kingdom
1371,14180.0,United Kingdom
1372,14184.0,United Kingdom
1373,14185.0,United Kingdom
1374,14188.0,United Kingdom
1375,14189.0,United Kingdom
1376,14191.0,United Kingdom
1377,14193.0,United Kingdom
1378,14194.0,United Kingdom
1379,14195.0,United Kingdom
1380,14196.0,United Kingdom
1381,14198.0,United Kingdom
1382,14199.0,United Kingdom
1383,14201.0,United Kingdom
1384,14204.0,United Kingdom
1385,14205.0,United Kingdom
1386,14206.0,United Kingdom
1387,14208.0,United Kingdom
1388,14209.0,United Kingdom
1389,14210.0,United Kingdom
1390,14211.0,United Kingdom
1391,14212.0,United Kingdom
1392,14213.0,United Kingdom
1393,14214.0,United Kingdom
1394,14215.0,United Kingdom
1395,14216.0,United Kingdom
1396,14217.0,United Kingdom
1397,14218.0,United Kingdom
1398,14219.0,United Kingdom
1399,14220.0,United Kingdom
1400,14221.0,United Kingdom
1401,14222.0,United Kingdom
1402,14223.0,United Kingdom
1403,14224.0,United Kingdom
1404,14226.0,United Kingdom
1405,14227.0,United Kingdom
1406,14229.0,United Kingdom
1407,14231.0,United Kingdom
1408,14232.0,United Kingdom
1409,14233.0,United Kingdom
1410,14234.0,United Kingdom
1411,14235.0,United Kingdom
1412,14236.0,United Kingdom
1413,14237.0,United Kingdom
1414,14238.0,United Kingdom
1415,14239.0,United Kingdom
1416,14240.0,United Kingdom
1417,14241.0,United Kingdom
1418,14242.0,United Kingdom
1419,14243.0,United Kingdom
1420,14245.0,United Kingdom
1421,14246.0,United Kingdom
1422,14247.0,United Kingdom
1423,14248.0,United Kingdom
1424,14250.0,United Kingdom
1425,14251.0,United Kingdom
1426,14256.0,United Kingdom
1427,14257.0,United Kingdom
1428,14258.0,United Kingdom
1429,14259.0,United Kingdom
1430,14261.0,United Kingdom
1431,14262.0,United Kingdom
1432,14264.0,United Kingdom
1433,14265.0,Unspecified
1434,14267.0,United Kingdom
1435,14270.0,United Kingdom
1436,14271.0,United Kingdom
1437,14272.0,United Kingdom
1438,14273.0,United Kingdom
1439,14276.0,United Kingdom
1440,14277.0,France
1441,14280.0,United Kingdom
1442,14282.0,United Kingdom
1443,14284.0,United Kingdom
1444,14285.0,United Kingdom
1445,14286.0,United Kingdom
1446,14287.0,United Kingdom
1447,14288.0,United Kingdom
1448,14289.0,United Kingdom
1449,14290.0,United Kingdom
1450,14291.0,United Kingdom
1451,14292.0,United Kingdom
1452,14293.0,United Kingdom
1453,14295.0,United Kingdom
1454,14297.0,United Kingdom
1455,14298.0,United Kingdom
1456,14299.0,United Kingdom
1457,14300.0,United Kingdom
1458,14301.0,United Kingdom
1459,14304.0,United Kingdom
1460,14305.0,United Kingdom
1461,14306.0,United Kingdom
1462,14307.0,United Kingdom
1463,14309.0,United Kingdom
1464,14311.0,United Kingdom
1465,14312.0,United Kingdom
1466,14314.0,United Kingdom
1467,14315.0,United Kingdom
1468,14317.0,United Kingdom
1469,14320.0,United Kingdom
1470,14321.0,United Kingdom
1471,14323.0,United Kingdom
1472,14326.0,United Kingdom
1473,14327.0,United Kingdom
1474,14329.0,United Kingdom
1475,14331.0,United Kingdom
1476,14332.0,United Kingdom
1477,14333.0,United Kingdom
1478,14334.0,United Kingdom
1479,14335.0,Germany
1480,14336.0,United Kingdom
1481,14338.0,United Kingdom
1482,14339.0,United Kingdom
1483,14340.0,United Kingdom
1484,14341.0,United Kingdom
1485,14342.0,United Kingdom
1486,14344.0,United Kingdom
1487,14345.0,United Kingdom
1488,14346.0,United Kingdom
1489,14348.0,United Kingdom
1490,14349.0,United Kingdom
1491,14350.0,United Kingdom
1492,14351.0,United Kingdom
1493,14352.0,United Kingdom
1494,14353.0,United Kingdom
1495,14354.0,United Kingdom
1496,14355.0,United Kingdom
1497,14356.0,United Kingdom
1498,14357.0,United Kingdom
1499,14359.0,United Kingdom
1500,14360.0,United Kingdom
1501,14362.0,United Kingdom
1502,14364.0,United Kingdom
1503,14367.0,United Kingdom
1504,14368.0,United Kingdom
1505,14371.0,United Kingdom
1506,14373.0,United Kingdom
1507,14375.0,United Kingdom
1508,14377.0,United Kingdom
1509,14379.0,United Kingdom
1510,14381.0,United Kingdom
1511,14382.0,United Kingdom
1512,14383.0,United Kingdom
1513,14385.0,United Kingdom
1514,14386.0,United Kingdom
1515,14387.0,United Kingdom
1516,14388.0,United Kingdom
1517,14389.0,United Kingdom
1518,14390.0,United Kingdom
1519,14393.0,United Kingdom
1520,14395.0,United Kingdom
1521,14396.0,United Kingdom
1522,14397.0,United Kingdom
1523,14400.0,United Kingdom
1524,14401.0,United Kingdom
1525,14403.0,United Kingdom
1526,14404.0,United Kingdom
1527,14406.0,United Kingdom
1528,14407.0,United Kingdom
1529,14408.0,United Kingdom
1530,14409.0,United Kingdom
1531,14410.0,United Kingdom
1532,14411.0,United Kingdom
1533,14412.0,United Kingdom
1534,14413.0,United Kingdom
1535,14414.0,United Kingdom
1536,14415.0,United Kingdom
1537,14416.0,United Kingdom
1538,14418.0,United Kingdom
1539,14419.0,United Kingdom
1540,14420.0,United Kingdom
1541,14421.0,United Kingdom
1542,14422.0,United Kingdom
1543,14423.0,United Kingdom
1544,14424.0,United Kingdom
1545,14426.0,United Kingdom
1546,14427.0,United Kingdom
1547,14428.0,United Kingdom
1548,14431.0,United Kingdom
1549,14432.0,United Kingdom
1550,14434.0,United Kingdom
1551,14436.0,United Kingdom
1552,14437.0,United Kingdom
1553,14438.0,United Kingdom
1554,14439.0,Greece
1555,14440.0,United Kingdom
1556,14441.0,United Kingdom
1557,14442.0,Channel Islands
1558,14443.0,United Kingdom
1559,14446.0,United Kingdom
1560,14447.0,United Kingdom
1561,14448.0,United Kingdom
1562,14449.0,United Kingdom
1563,14450.0,United Kingdom
1564,14451.0,United Kingdom
1565,14452.0,United Kingdom
1566,14453.0,United Kingdom
1567,14456.0,United Kingdom
1568,14457.0,United Kingdom
1569,14459.0,United Kingdom
1570,14460.0,United Kingdom
1571,14461.0,United Kingdom
1572,14462.0,United Kingdom
1573,14463.0,United Kingdom
1574,14465.0,United Kingdom
1575,14466.0,United Kingdom
1576,14467.0,United Kingdom
1577,14470.0,United Kingdom
1578,14472.0,United Kingdom
1579,14473.0,United Kingdom
1580,14474.0,United Kingdom
1581,14475.0,United Kingdom
1582,14476.0,United Kingdom
1583,14477.0,United Kingdom
1584,14479.0,United Kingdom
1585,14480.0,United Kingdom
1586,14481.0,United Kingdom
1587,14482.0,United Kingdom
1588,14483.0,United Kingdom
1589,14484.0,United Kingdom
1590,14485.0,United Kingdom
1591,14487.0,United Kingdom
1592,14488.0,United Kingdom
1593,14489.0,United Kingdom
1594,14491.0,United Kingdom
1595,14493.0,United Kingdom
1596,14494.0,United Kingdom
1597,14495.0,United Kingdom
1598,14496.0,United Kingdom
1599,14497.0,United Kingdom
1600,14498.0,United Kingdom
1601,14499.0,United Kingdom
1602,14500.0,United Kingdom
1603,14501.0,United Kingdom
1604,14502.0,United Kingdom
1605,14503.0,United Kingdom
1606,14504.0,United Kingdom
1607,14505.0,United Kingdom
1608,14506.0,United Kingdom
1609,14507.0,United Kingdom
1610,14508.0,United Kingdom
1611,14511.0,United Kingdom
1612,14512.0,United Kingdom
1613,14513.0,United Kingdom
1614,14514.0,United Kingdom
1615,14515.0,United Kingdom
1616,14517.0,United Kingdom
1617,14518.0,United Kingdom
1618,14520.0,United Kingdom
1619,14522.0,United Kingdom
1620,14523.0,United Kingdom
1621,14524.0,United Kingdom
1622,14525.0,United Kingdom
1623,14527.0,United Kingdom
1624,14528.0,United Kingdom
1625,14529.0,United Kingdom
1626,14530.0,United Kingdom
1627,14532.0,United Kingdom
1628,14533.0,United Kingdom
1629,14534.0,United Kingdom
1630,14535.0,United Kingdom
1631,14536.0,United Kingdom
1632,14537.0,United Kingdom
1633,14538.0,United Kingdom
1634,14539.0,United Kingdom
1635,14540.0,United Kingdom
1636,14541.0,United Kingdom
1637,14542.0,United Kingdom
1638,14543.0,United Kingdom
1639,14544.0,United Kingdom
1640,14546.0,United Kingdom
1641,14547.0,United Kingdom
1642,14548.0,United Kingdom
1643,14549.0,United Kingdom
1644,14550.0,United Kingdom
1645,14551.0,United Kingdom
1646,14552.0,United Kingdom
1647,14553.0,United Kingdom
1648,14554.0,United Kingdom
1649,14555.0,United Kingdom
1650,14557.0,United Kingdom
1651,14560.0,United Kingdom
1652,14561.0,United Kingdom
1653,14562.0,United Kingdom
1654,14565.0,United Kingdom
1655,14566.0,Channel Islands
1656,14567.0,United Kingdom
1657,14569.0,United Kingdom
1658,14570.0,United Kingdom
1659,14572.0,United Kingdom
1660,14573.0,United Kingdom
1661,14576.0,United Kingdom
1662,14577.0,United Kingdom
1663,14578.0,United Kingdom
1664,14581.0,United Kingdom
1665,14582.0,United Kingdom
1666,14583.0,United Kingdom
1667,14584.0,United Kingdom
1668,14585.0,United Kingdom
1669,14586.0,United Kingdom
1670,14587.0,United Kingdom
1671,14589.0,United Kingdom
1672,14591.0,United Kingdom
1673,14592.0,United Kingdom
1674,14593.0,United Kingdom
1675,14594.0,United Kingdom
1676,14595.0,United Kingdom
1677,14597.0,United Kingdom
1678,14598.0,United Kingdom
1679,14600.0,United Kingdom
1680,14601.0,United Kingdom
1681,14603.0,United Kingdom
1682,14606.0,United Kingdom
1683,14607.0,United Kingdom
1684,14608.0,United Kingdom
1685,14609.0,United Kingdom
1686,14616.0,United Kingdom
1687,14618.0,United Kingdom
1688,14619.0,United Kingdom
1689,14620.0,United Kingdom
1690,14621.0,United Kingdom
1691,14622.0,United Kingdom
1692,14623.0,United Kingdom
1693,14624.0,United Kingdom
1694,14625.0,United Kingdom
1695,14626.0,United Kingdom
1696,14627.0,United Kingdom
1697,14628.0,United Kingdom
1698,14629.0,United Kingdom
1699,14631.0,United Kingdom
1700,14632.0,United Kingdom
1701,14633.0,United Kingdom
1702,14636.0,United Kingdom
1703,14638.0,United Kingdom
1704,14639.0,United Kingdom
1705,14640.0,United Kingdom
1706,14641.0,United Kingdom
1707,14642.0,United Kingdom
1708,14643.0,United Kingdom
1709,14644.0,United Kingdom
1710,14645.0,United Kingdom
1711,14646.0,Netherlands
1712,14647.0,United Kingdom
1713,14649.0,United Kingdom
1714,14651.0,United Kingdom
1715,14652.0,United Kingdom
1716,14653.0,United Kingdom
1717,14655.0,United Kingdom
1718,14656.0,United Kingdom
1719,14657.0,United Kingdom
1720,14658.0,United Kingdom
1721,14659.0,United Kingdom
1722,14660.0,United Kingdom
1723,14661.0,United Kingdom
1724,14662.0,United Kingdom
1725,14664.0,United Kingdom
1726,14665.0,United Kingdom
1727,14666.0,United Kingdom
1728,14667.0,United Kingdom
1729,14669.0,United Kingdom
1730,14670.0,United Kingdom
1731,14672.0,United Kingdom
1732,14673.0,United Kingdom
1733,14675.0,United Kingdom
1734,14676.0,United Kingdom
1735,14679.0,United Kingdom
1736,14680.0,United Kingdom
1737,14681.0,United Kingdom
1738,14682.0,United Kingdom
1739,14684.0,United Kingdom
1740,14687.0,United Kingdom
1741,14688.0,United Kingdom
1742,14689.0,United Kingdom
1743,14690.0,United Kingdom
1744,14691.0,United Kingdom
1745,14692.0,United Kingdom
1746,14693.0,United Kingdom
1747,14696.0,United Kingdom
1748,14697.0,United Kingdom
1749,14698.0,United Kingdom
1750,14699.0,United Kingdom
1751,14700.0,United Kingdom
1752,14701.0,United Kingdom
1753,14702.0,United Kingdom
1754,14703.0,United Kingdom
1755,14704.0,United Kingdom
1756,14705.0,United Kingdom
1757,14708.0,United Kingdom
1758,14709.0,United Kingdom
1759,14710.0,United Kingdom
1760,14711.0,United Kingdom
1761,14712.0,United Kingdom
1762,14713.0,United Kingdom
1763,14714.0,United Kingdom
1764,14715.0,United Kingdom
1765,14716.0,United Kingdom
1766,14719.0,United Kingdom
1767,14720.0,United Kingdom
1768,14722.0,United Kingdom
1769,14723.0,United Kingdom
1770,14725.0,United Kingdom
1771,14727.0,United Kingdom
1772,14729.0,United Kingdom
1773,14730.0,United Kingdom
1774,14731.0,United Kingdom
1775,14732.0,United Kingdom
1776,14733.0,United Kingdom
1777,14735.0,United Kingdom
1778,14737.0,United Kingdom
1779,14738.0,United Kingdom
1780,14739.0,United Kingdom
1781,14740.0,United Kingdom
1782,14741.0,United Kingdom
1783,14744.0,United Kingdom
1784,14745.0,United Kingdom
1785,14747.0,United Kingdom
1786,14748.0,United Kingdom
1787,14752.0,United Kingdom
1788,14753.0,United Kingdom
1789,14754.0,United Kingdom
1790,14755.0,United Kingdom
1791,14756.0,United Kingdom
1792,14757.0,United Kingdom
1793,14758.0,United Kingdom
1794,14759.0,United Kingdom
1795,14760.0,United Kingdom
1796,14761.0,United Kingdom
1797,14762.0,United Kingdom
1798,14764.0,United Kingdom
1799,14765.0,United Kingdom
1800,14766.0,United Kingdom
1801,14768.0,United Kingdom
1802,14769.0,United Kingdom
1803,14770.0,United Kingdom
1804,14772.0,United Kingdom
1805,14775.0,United Kingdom
1806,14776.0,United Kingdom
1807,14777.0,United Kingdom
1808,14778.0,United Kingdom
1809,14779.0,United Kingdom
1810,14780.0,United Kingdom
1811,14782.0,United Kingdom
1812,14784.0,United Kingdom
1813,14785.0,United Kingdom
1814,14788.0,United Kingdom
1815,14789.0,United Kingdom
1816,14790.0,United Kingdom
1817,14792.0,United Kingdom
1818,14793.0,United Kingdom
1819,14794.0,United Kingdom
1820,14795.0,United Kingdom
1821,14796.0,United Kingdom
1822,14798.0,United Kingdom
1823,14799.0,United Kingdom
1824,14800.0,United Kingdom
1825,14801.0,United Kingdom
1826,14803.0,United Kingdom
1827,14804.0,United Kingdom
1828,14805.0,United Kingdom
1829,14806.0,United Kingdom
1830,14808.0,United Kingdom
1831,14810.0,United Kingdom
1832,14813.0,United Kingdom
1833,14815.0,United Kingdom
1834,14816.0,United Kingdom
1835,14817.0,United Kingdom
1836,14818.0,United Kingdom
1837,14819.0,United Kingdom
1838,14820.0,United Kingdom
1839,14821.0,United Kingdom
1840,14823.0,United Kingdom
1841,14824.0,United Kingdom
1842,14825.0,United Kingdom
1843,14828.0,United Kingdom
1844,14829.0,United Kingdom
1845,14830.0,United Kingdom
1846,14834.0,United Kingdom
1847,14836.0,United Kingdom
1848,14837.0,United Kingdom
1849,14840.0,United Kingdom
1850,14841.0,United Kingdom
1851,14842.0,United Kingdom
1852,14844.0,United Kingdom
1853,14847.0,United Kingdom
1854,14849.0,United Kingdom
1855,14850.0,United Kingdom
1856,14851.0,United Kingdom
1857,14852.0,United Kingdom
1858,14853.0,United Kingdom
1859,14854.0,United Kingdom
1860,14855.0,United Kingdom
1861,14856.0,United Kingdom
1862,14857.0,United Kingdom
1863,14859.0,United Kingdom
1864,14860.0,United Kingdom
1865,14861.0,United Kingdom
1866,14862.0,United Kingdom
1867,14863.0,United Kingdom
1868,14865.0,United Kingdom
1869,14866.0,United Kingdom
1870,14867.0,United Kingdom
1871,14868.0,United Kingdom
1872,14869.0,United Kingdom
1873,14870.0,United Kingdom
1874,14871.0,United Kingdom
1875,14873.0,United Kingdom
1876,14875.0,United Kingdom
1877,14878.0,United Kingdom
1878,14880.0,United Kingdom
1879,14881.0,United Kingdom
1880,14882.0,United Kingdom
1881,14883.0,United Kingdom
1882,14885.0,United Kingdom
1883,14886.0,United Kingdom
1884,14887.0,United Kingdom
1885,14888.0,United Kingdom
1886,14889.0,United Kingdom
1887,14890.0,United Kingdom
1888,14891.0,United Kingdom
1889,14893.0,United Kingdom
1890,14894.0,United Kingdom
1891,14895.0,United Kingdom
1892,14896.0,United Kingdom
1893,14897.0,United Kingdom
1894,14898.0,United Kingdom
1895,14901.0,United Kingdom
1896,14902.0,United Kingdom
1897,14903.0,United Kingdom
1898,14904.0,United Kingdom
1899,14905.0,United Kingdom
1900,14907.0,United Kingdom
1901,14908.0,United Kingdom
1902,14910.0,United Kingdom
1903,14911.0,EIRE
1904,14912.0,Italy
1905,14913.0,United Kingdom
1906,14915.0,United Kingdom
1907,14916.0,United Kingdom
1908,14918.0,United Kingdom
1909,14920.0,United Kingdom
1910,14921.0,United Kingdom
1911,14923.0,United Kingdom
1912,14924.0,United Kingdom
1913,14929.0,United Kingdom
1914,14930.0,Channel Islands
1915,14931.0,Channel Islands
1916,14932.0,Channel Islands
1917,14934.0,Channel Islands
1918,14935.0,Channel Islands
1919,14936.0,Channel Islands
1920,14937.0,Channel Islands
1921,14944.0,United Kingdom
1922,14946.0,United Kingdom
1923,14947.0,United Kingdom
1924,14948.0,United Kingdom
1925,14950.0,United Kingdom
1926,14951.0,United Kingdom
1927,14952.0,United Kingdom
1928,14953.0,United Kingdom
1929,14954.0,United Kingdom
1930,14957.0,United Kingdom
1931,14958.0,United Kingdom
1932,14959.0,United Kingdom
1933,14960.0,United Kingdom
1934,14961.0,United Kingdom
1935,14962.0,United Kingdom
1936,14963.0,United Kingdom
1937,14964.0,United Kingdom
1938,14965.0,United Kingdom
1939,14966.0,United Kingdom
1940,14967.0,United Kingdom
1941,14968.0,United Kingdom
1942,14970.0,United Kingdom
1943,14971.0,United Kingdom
1944,14972.0,United Kingdom
1945,14973.0,United Kingdom
1946,14974.0,United Kingdom
1947,14975.0,United Kingdom
1948,14976.0,United Kingdom
1949,14978.0,United Kingdom
1950,14981.0,United Kingdom
1951,14984.0,United Kingdom
1952,14985.0,United Kingdom
1953,14987.0,United Kingdom
1954,14988.0,United Kingdom
1955,14995.0,United Kingdom
1956,14997.0,United Kingdom
1957,14998.0,United Kingdom
1958,15000.0,United Kingdom
1959,15002.0,United Kingdom
1960,15004.0,United Kingdom
1961,15005.0,United Kingdom
1962,15006.0,United Kingdom
1963,15007.0,United Kingdom
1964,15009.0,United Kingdom
1965,15010.0,United Kingdom
1966,15012.0,United Kingdom
1967,15014.0,United Kingdom
1968,15016.0,United Kingdom
1969,15017.0,United Kingdom
1970,15018.0,United Kingdom
1971,15019.0,United Kingdom
1972,15021.0,United Kingdom
1973,15022.0,United Kingdom
1974,15023.0,United Kingdom
1975,15024.0,United Kingdom
1976,15025.0,United Kingdom
1977,15026.0,United Kingdom
1978,15027.0,United Kingdom
1979,15028.0,United Kingdom
1980,15030.0,United Kingdom
1981,15031.0,United Kingdom
1982,15032.0,United Kingdom
1983,15033.0,United Kingdom
1984,15034.0,United Kingdom
1985,15035.0,United Kingdom
1986,15036.0,United Kingdom
1987,15038.0,United Kingdom
1988,15039.0,United Kingdom
1989,15041.0,United Kingdom
1990,15042.0,United Kingdom
1991,15043.0,United Kingdom
1992,15044.0,United Kingdom
1993,15045.0,United Kingdom
1994,15046.0,United Kingdom
1995,15047.0,United Kingdom
1996,15048.0,United Kingdom
1997,15049.0,United Kingdom
1998,15050.0,United Kingdom
1999,15051.0,United Kingdom
2000,15052.0,United Kingdom
2001,15053.0,United Kingdom
2002,15054.0,United Kingdom
2003,15057.0,United Kingdom
2004,15058.0,United Kingdom
2005,15059.0,United Kingdom
2006,15060.0,United Kingdom
2007,15061.0,United Kingdom
2008,15062.0,United Kingdom
2009,15063.0,United Kingdom
2010,15065.0,United Kingdom
2011,15066.0,United Kingdom
